#Station Number:B9156000,,
#Station Name:Yolo Bypass near Lisbon Weir,,
#Station Type:Surface Water,,
#Parameter:Chlorophyll,,
#Output Interval (Unit of Measure):Raw  (UT),,
#Output Date Range:Custom,,
#Start and End Date of Output Date Range:07/20/2021 - 08/17/2021,,
#Query Date and Time:10/04/2021 17:22:43,,
Date Time,Chlorophyll Raw  (UT),Quality Code
8/2/2021 14:45,4.87,1: Good data
8/2/2021 15:00,6.81,1: Good data
8/2/2021 15:15,4.35,1: Good data
8/2/2021 15:30,5.38,1: Good data
8/2/2021 15:45,5.12,1: Good data
8/2/2021 16:00,4.32,1: Good data
8/2/2021 16:15,4.51,1: Good data
8/2/2021 16:30,3.01,1: Good data
8/2/2021 16:45,4.57,1: Good data
8/2/2021 17:00,2.96,1: Good data
8/2/2021 17:15,2.71,1: Good data
8/2/2021 17:30,3.39,1: Good data
8/2/2021 17:45,7.32,1: Good data
8/2/2021 18:00,3.79,1: Good data
8/2/2021 18:15,3.41,1: Good data
8/2/2021 18:30,3.52,1: Good data
8/2/2021 18:45,2.78,1: Good data
8/2/2021 19:00,3.24,1: Good data
8/2/2021 19:15,3.32,1: Good data
8/2/2021 19:30,4.04,1: Good data
8/2/2021 19:45,4.1,1: Good data
8/2/2021 20:00,4.29,1: Good data
8/2/2021 20:15,2.59,1: Good data
8/2/2021 20:30,4.12,1: Good data
8/2/2021 20:45,2.71,1: Good data
8/2/2021 21:00,2.85,1: Good data
8/2/2021 21:15,3.41,1: Good data
8/2/2021 21:30,4.89,1: Good data
8/2/2021 21:45,4.52,1: Good data
8/2/2021 22:00,4.57,1: Good data
8/2/2021 22:15,5.72,1: Good data
8/2/2021 22:30,5.45,1: Good data
8/2/2021 22:45,5.43,1: Good data
8/2/2021 23:00,5.34,1: Good data
8/2/2021 23:15,5.25,1: Good data
8/2/2021 23:30,5.51,1: Good data
8/2/2021 23:45,5.27,1: Good data
8/3/2021 0:00,5.15,1: Good data
8/3/2021 0:15,5.95,1: Good data
8/3/2021 0:30,5.59,1: Good data
8/3/2021 0:45,5.77,1: Good data
8/3/2021 1:00,6.23,1: Good data
8/3/2021 1:15,5.65,1: Good data
8/3/2021 1:30,5.84,1: Good data
8/3/2021 1:45,5.93,1: Good data
8/3/2021 2:00,6.04,1: Good data
8/3/2021 2:15,6.26,1: Good data
8/3/2021 2:30,5.98,1: Good data
8/3/2021 2:45,5.99,1: Good data
8/3/2021 3:00,6.33,1: Good data
8/3/2021 3:15,6.34,1: Good data
8/3/2021 3:30,5.82,1: Good data
8/3/2021 3:45,6.16,1: Good data
8/3/2021 4:00,6.24,1: Good data
8/3/2021 4:15,4.63,1: Good data
8/3/2021 4:30,4.54,1: Good data
8/3/2021 4:45,6.33,1: Good data
8/3/2021 5:00,6.97,1: Good data
8/3/2021 5:15,6.71,1: Good data
8/3/2021 5:30,6.81,1: Good data
8/3/2021 5:45,6.85,1: Good data
8/3/2021 6:00,6.94,1: Good data
8/3/2021 6:15,6.57,1: Good data
8/3/2021 6:30,6.39,1: Good data
8/3/2021 6:45,6.22,1: Good data
8/3/2021 7:00,4.49,1: Good data
8/3/2021 7:15,4.95,1: Good data
8/3/2021 7:30,4.07,1: Good data
8/3/2021 7:45,4.55,1: Good data
8/3/2021 8:00,3.38,1: Good data
8/3/2021 8:15,3.67,1: Good data
8/3/2021 8:30,4.14,1: Good data
8/3/2021 8:45,3.51,1: Good data
8/3/2021 9:00,2.73,1: Good data
8/3/2021 9:15,2.72,1: Good data
8/3/2021 9:30,2.91,1: Good data
8/3/2021 9:45,2.56,1: Good data
8/3/2021 10:00,2.41,1: Good data
8/3/2021 10:15,5.69,1: Good data
8/3/2021 10:30,4.13,1: Good data
8/3/2021 10:45,3.5,1: Good data
8/3/2021 11:00,3.73,1: Good data
8/3/2021 11:15,2.39,1: Good data
8/3/2021 11:30,2.4,1: Good data
8/3/2021 11:45,1.92,1: Good data
8/3/2021 12:00,2.3,1: Good data
8/3/2021 12:15,2.9,1: Good data
8/3/2021 12:30,6.26,1: Good data
8/3/2021 12:45,2.62,1: Good data
8/3/2021 13:00,2.51,1: Good data
8/3/2021 13:15,1.94,1: Good data
8/3/2021 13:30,2.28,1: Good data
8/3/2021 13:45,2.26,1: Good data
8/3/2021 14:00,3.02,1: Good data
8/3/2021 14:15,2.16,1: Good data
8/3/2021 14:30,2.42,1: Good data
8/3/2021 14:45,3.48,1: Good data
8/3/2021 15:00,2.68,1: Good data
8/3/2021 15:15,4.84,1: Good data
8/3/2021 15:30,5,1: Good data
8/3/2021 15:45,3.52,1: Good data
8/3/2021 16:00,3.96,1: Good data
8/3/2021 16:15,3.84,1: Good data
8/3/2021 16:30,4.05,1: Good data
8/3/2021 16:45,3.48,1: Good data
8/3/2021 17:00,5.01,1: Good data
8/3/2021 17:15,4.12,1: Good data
8/3/2021 17:30,5.34,1: Good data
8/3/2021 17:45,4.59,1: Good data
8/3/2021 18:00,3.84,1: Good data
8/3/2021 18:15,3.79,1: Good data
8/3/2021 18:30,3.04,1: Good data
8/3/2021 18:45,6.47,1: Good data
8/3/2021 19:00,5.82,1: Good data
8/3/2021 19:15,5.08,1: Good data
8/3/2021 19:30,2.37,1: Good data
8/3/2021 19:45,2.55,1: Good data
8/3/2021 20:00,4.3,1: Good data
8/3/2021 20:15,3.08,1: Good data
8/3/2021 20:30,5.24,1: Good data
8/3/2021 20:45,6.56,1: Good data
8/3/2021 21:00,3.25,1: Good data
8/3/2021 21:15,3.75,1: Good data
8/3/2021 21:30,2.8,1: Good data
8/3/2021 21:45,3.09,1: Good data
8/3/2021 22:00,4.65,1: Good data
8/3/2021 22:15,4.61,1: Good data
8/3/2021 22:30,4.42,1: Good data
8/3/2021 22:45,5.35,1: Good data
8/3/2021 23:00,4.14,1: Good data
8/3/2021 23:15,5.38,1: Good data
8/3/2021 23:30,5.61,1: Good data
8/3/2021 23:45,5.88,1: Good data
8/4/2021 0:00,6.18,1: Good data
8/4/2021 0:15,5.93,1: Good data
8/4/2021 0:30,6.58,1: Good data
8/4/2021 0:45,6.71,1: Good data
8/4/2021 1:00,5.95,1: Good data
8/4/2021 1:15,6.14,1: Good data
8/4/2021 1:30,5.81,1: Good data
8/4/2021 1:45,5.68,1: Good data
8/4/2021 2:00,5.71,1: Good data
8/4/2021 2:15,5.56,1: Good data
8/4/2021 2:30,6.19,1: Good data
8/4/2021 2:45,6.06,1: Good data
8/4/2021 3:00,5.43,1: Good data
8/4/2021 3:15,5.78,1: Good data
8/4/2021 3:30,5.1,1: Good data
8/4/2021 3:45,5.05,1: Good data
8/4/2021 4:00,5.15,1: Good data
8/4/2021 4:15,5.42,1: Good data
8/4/2021 4:30,4.33,1: Good data
8/4/2021 4:45,4.94,1: Good data
8/4/2021 5:00,4.47,1: Good data
8/4/2021 5:15,4.24,1: Good data
8/4/2021 5:30,4.48,1: Good data
8/4/2021 5:45,4.53,1: Good data
8/4/2021 6:00,5.31,1: Good data
8/4/2021 6:15,4.03,1: Good data
8/4/2021 6:30,4.88,1: Good data
8/4/2021 6:45,5.89,1: Good data
8/4/2021 7:00,5.75,1: Good data
8/4/2021 7:15,4.3,1: Good data
8/4/2021 7:30,4.1,1: Good data
8/4/2021 7:45,4.96,1: Good data
8/4/2021 8:00,4.21,1: Good data
8/4/2021 8:15,3.29,1: Good data
8/4/2021 8:30,3.38,1: Good data
8/4/2021 8:45,3.55,1: Good data
8/4/2021 9:00,3.1,1: Good data
8/4/2021 9:15,3.61,1: Good data
8/4/2021 9:30,3.22,1: Good data
8/4/2021 9:45,3.43,1: Good data
8/4/2021 10:00,3.29,1: Good data
8/4/2021 10:15,2.59,1: Good data
8/4/2021 10:30,2.42,1: Good data
8/4/2021 10:45,2.54,1: Good data
8/4/2021 11:00,2.48,1: Good data
8/4/2021 11:15,3.51,1: Good data
8/4/2021 11:30,3.22,1: Good data
8/4/2021 11:45,4.31,1: Good data
8/4/2021 12:00,3.57,1: Good data
8/4/2021 12:15,4.45,1: Good data
8/4/2021 12:30,4.66,1: Good data
8/4/2021 12:45,3.94,1: Good data
8/4/2021 13:00,4.02,1: Good data
8/4/2021 13:15,3.94,1: Good data
8/4/2021 13:30,4.29,1: Good data
8/4/2021 13:45,2.98,1: Good data
8/4/2021 14:00,3.5,1: Good data
8/4/2021 14:15,3.23,1: Good data
8/4/2021 14:30,5.71,1: Good data
8/4/2021 14:45,4,1: Good data
8/4/2021 15:00,6.01,1: Good data
8/4/2021 15:15,6.24,1: Good data
8/4/2021 15:30,5.17,1: Good data
8/4/2021 15:45,5.01,1: Good data
8/4/2021 16:00,5.32,1: Good data
8/4/2021 16:15,4.95,1: Good data
8/4/2021 16:30,4.6,1: Good data
8/4/2021 16:45,4.7,1: Good data
8/4/2021 17:00,5.06,1: Good data
8/4/2021 17:15,5.47,1: Good data
8/4/2021 17:30,4.75,1: Good data
8/4/2021 17:45,4.95,1: Good data
8/4/2021 18:00,5.78,1: Good data
8/4/2021 18:15,6.16,1: Good data
8/4/2021 18:30,5.97,1: Good data
8/4/2021 18:45,4.62,1: Good data
8/4/2021 19:00,5.61,1: Good data
8/4/2021 19:15,4.73,1: Good data
8/4/2021 19:30,4.2,1: Good data
8/4/2021 19:45,4.6,1: Good data
8/4/2021 20:00,5.47,1: Good data
8/4/2021 20:15,4.53,1: Good data
8/4/2021 20:30,4.25,1: Good data
8/4/2021 20:45,4.72,1: Good data
8/4/2021 21:00,4.67,1: Good data
8/4/2021 21:15,5.01,1: Good data
8/4/2021 21:30,4.96,1: Good data
8/4/2021 21:45,5.78,1: Good data
8/4/2021 22:00,4.46,1: Good data
8/4/2021 22:15,5.23,1: Good data
8/4/2021 22:30,4.42,1: Good data
8/4/2021 22:45,4.81,1: Good data
8/4/2021 23:00,6.04,1: Good data
8/4/2021 23:15,5.67,1: Good data
8/4/2021 23:30,5.64,1: Good data
8/4/2021 23:45,5.82,1: Good data
8/5/2021 0:00,5.62,1: Good data
8/5/2021 0:15,5.94,1: Good data
8/5/2021 0:30,5.33,1: Good data
8/5/2021 0:45,5.17,1: Good data
8/5/2021 1:00,5.11,1: Good data
8/5/2021 1:15,5.47,1: Good data
8/5/2021 1:30,5.17,1: Good data
8/5/2021 1:45,5.15,1: Good data
8/5/2021 2:00,5.05,1: Good data
8/5/2021 2:15,5.98,1: Good data
8/5/2021 2:30,4.85,1: Good data
8/5/2021 2:45,4.76,1: Good data
8/5/2021 3:00,5.38,1: Good data
8/5/2021 3:15,5.24,1: Good data
8/5/2021 3:30,5,1: Good data
8/5/2021 3:45,5.16,1: Good data
8/5/2021 4:00,5.11,1: Good data
8/5/2021 4:15,4.76,1: Good data
8/5/2021 4:30,4.61,1: Good data
8/5/2021 4:45,4.89,1: Good data
8/5/2021 5:00,4.86,1: Good data
8/5/2021 5:15,5.15,1: Good data
8/5/2021 5:30,5.14,1: Good data
8/5/2021 5:45,4.91,1: Good data
8/5/2021 6:00,3.98,1: Good data
8/5/2021 6:15,4.76,1: Good data
8/5/2021 6:30,4.59,1: Good data
8/5/2021 6:45,5.27,1: Good data
8/5/2021 7:00,5.14,1: Good data
8/5/2021 7:15,3.88,1: Good data
8/5/2021 7:30,4.25,1: Good data
8/5/2021 7:45,3.67,1: Good data
8/5/2021 8:00,3.79,1: Good data
8/5/2021 8:15,3.61,1: Good data
8/5/2021 8:30,3.18,1: Good data
8/5/2021 8:45,3.56,1: Good data
8/5/2021 9:00,3.23,1: Good data
8/5/2021 9:15,3.45,1: Good data
8/5/2021 9:30,3.36,1: Good data
8/5/2021 9:45,3.69,1: Good data
8/5/2021 10:00,2.78,1: Good data
8/5/2021 10:15,3.68,1: Good data
8/5/2021 10:30,4.07,1: Good data
8/5/2021 10:45,3.8,1: Good data
8/5/2021 11:00,3.89,1: Good data
8/5/2021 11:15,3.41,1: Good data
8/5/2021 11:30,2.86,1: Good data
8/5/2021 11:45,3.44,1: Good data
8/5/2021 12:00,2.45,1: Good data
8/5/2021 12:15,2.42,1: Good data
8/5/2021 12:30,4.06,1: Good data
8/5/2021 12:45,4.02,1: Good data
8/5/2021 13:00,4.39,1: Good data
8/5/2021 13:15,3.58,1: Good data
8/5/2021 13:30,3.35,1: Good data
8/5/2021 13:45,2.5,1: Good data
8/5/2021 14:00,3.24,1: Good data
8/5/2021 14:15,2.44,1: Good data
8/5/2021 14:30,3.07,1: Good data
8/5/2021 14:45,3.59,1: Good data
8/5/2021 15:00,4.59,1: Good data
8/5/2021 15:15,3.74,1: Good data
8/5/2021 15:30,3.98,1: Good data
8/5/2021 15:45,3.13,1: Good data
8/5/2021 16:00,4.05,1: Good data
8/5/2021 16:15,4.05,1: Good data
8/5/2021 16:30,4.39,1: Good data
8/5/2021 16:45,4.21,1: Good data
8/5/2021 17:00,3.89,1: Good data
8/5/2021 17:15,4.68,1: Good data
8/5/2021 17:30,5.46,1: Good data
8/5/2021 17:45,4.95,1: Good data
8/5/2021 18:00,4.59,1: Good data
8/5/2021 18:15,4.76,1: Good data
8/5/2021 18:30,4.66,1: Good data
8/5/2021 18:45,5.28,1: Good data
8/5/2021 19:00,4.98,1: Good data
8/5/2021 19:15,4.79,1: Good data
8/5/2021 19:30,4.97,1: Good data
8/5/2021 19:45,4.26,1: Good data
8/5/2021 20:00,4.2,1: Good data
8/5/2021 20:15,4.26,1: Good data
8/5/2021 20:30,4.46,1: Good data
8/5/2021 20:45,4.48,1: Good data
8/5/2021 21:00,5.77,1: Good data
8/5/2021 21:15,2.86,1: Good data
8/5/2021 21:30,4.58,1: Good data
8/5/2021 21:45,3.38,1: Good data
8/5/2021 22:00,4.88,1: Good data
8/5/2021 22:15,3.41,1: Good data
8/5/2021 22:30,2.86,1: Good data
8/5/2021 22:45,3.25,1: Good data
8/5/2021 23:00,2.67,1: Good data
8/5/2021 23:15,3.06,1: Good data
8/5/2021 23:30,3.02,1: Good data
8/5/2021 23:45,3.17,1: Good data
8/6/2021 0:00,4.15,1: Good data
8/6/2021 0:15,4.28,1: Good data
8/6/2021 0:30,5.18,1: Good data
8/6/2021 0:45,5.67,1: Good data
8/6/2021 1:00,5.69,1: Good data
8/6/2021 1:15,5.43,1: Good data
8/6/2021 1:30,4.77,1: Good data
8/6/2021 1:45,5.11,1: Good data
8/6/2021 2:00,5.85,1: Good data
8/6/2021 2:15,4.77,1: Good data
8/6/2021 2:30,5.02,1: Good data
8/6/2021 2:45,4.82,1: Good data
8/6/2021 3:00,4.65,1: Good data
8/6/2021 3:15,5.17,1: Good data
8/6/2021 3:30,5.21,1: Good data
8/6/2021 3:45,5.08,1: Good data
8/6/2021 4:00,4.98,1: Good data
8/6/2021 4:15,4.78,1: Good data
8/6/2021 4:30,4.65,1: Good data
8/6/2021 4:45,4.65,1: Good data
8/6/2021 5:00,5.35,1: Good data
8/6/2021 5:15,5.03,1: Good data
8/6/2021 5:30,5.29,1: Good data
8/6/2021 5:45,4.25,1: Good data
8/6/2021 6:00,4.55,1: Good data
8/6/2021 6:15,4.91,1: Good data
8/6/2021 6:30,3.51,1: Good data
8/6/2021 6:45,4.07,1: Good data
8/6/2021 7:00,5.8,1: Good data
8/6/2021 7:15,4.81,1: Good data
8/6/2021 7:30,6.29,1: Good data
8/6/2021 7:45,5.59,1: Good data
8/6/2021 8:00,5.09,1: Good data
8/6/2021 8:15,4.78,1: Good data
8/6/2021 8:30,5.81,1: Good data
8/6/2021 8:45,4.87,1: Good data
8/6/2021 9:00,3.7,1: Good data
8/6/2021 9:15,2.55,1: Good data
8/6/2021 9:30,2.17,1: Good data
8/6/2021 9:45,2.2,1: Good data
8/6/2021 10:00,2.51,1: Good data
8/6/2021 10:15,2.1,1: Good data
8/6/2021 10:30,2,1: Good data
8/6/2021 10:45,2.26,1: Good data
8/6/2021 11:00,2.19,1: Good data
8/6/2021 11:15,2.02,1: Good data
8/6/2021 11:30,1.89,1: Good data
8/6/2021 11:45,1.84,1: Good data
8/6/2021 12:00,1.8,1: Good data
8/6/2021 12:15,1.92,1: Good data
8/6/2021 12:30,2.06,1: Good data
8/6/2021 12:45,1.89,1: Good data
8/6/2021 13:00,2.24,1: Good data
8/6/2021 13:15,2.37,1: Good data
8/6/2021 13:30,2.39,1: Good data
8/6/2021 13:45,2.09,1: Good data
8/6/2021 14:00,2.01,1: Good data
8/6/2021 14:15,1.9,1: Good data
8/6/2021 14:30,2.29,1: Good data
8/6/2021 14:45,1.96,1: Good data
8/6/2021 15:00,2.06,1: Good data
8/6/2021 15:15,2.2,1: Good data
8/6/2021 15:30,1.95,1: Good data
8/6/2021 15:45,2,1: Good data
8/6/2021 16:00,2.23,1: Good data
8/6/2021 16:15,2.03,1: Good data
8/6/2021 16:30,1.88,1: Good data
8/6/2021 16:45,2.07,1: Good data
8/6/2021 17:00,4.32,1: Good data
8/6/2021 17:15,3.48,1: Good data
8/6/2021 17:30,4.22,1: Good data
8/6/2021 17:45,4.93,1: Good data
8/6/2021 18:00,4.38,1: Good data
8/6/2021 18:15,4.87,1: Good data
8/6/2021 18:30,5.35,1: Good data
8/6/2021 18:45,5.21,1: Good data
8/6/2021 19:00,5.33,1: Good data
8/6/2021 19:15,6.11,1: Good data
8/6/2021 19:30,5.62,1: Good data
8/6/2021 19:45,5.11,1: Good data
8/6/2021 20:00,3.38,1: Good data
8/6/2021 20:15,5.31,1: Good data
8/6/2021 20:30,3.66,1: Good data
8/6/2021 20:45,2.98,1: Good data
8/6/2021 21:00,4.05,1: Good data
8/6/2021 21:15,5.26,1: Good data
8/6/2021 21:30,5.92,1: Good data
8/6/2021 21:45,2.82,1: Good data
8/6/2021 22:00,2.49,1: Good data
8/6/2021 22:15,2.87,1: Good data
8/6/2021 22:30,4.4,1: Good data
8/6/2021 22:45,3.53,1: Good data
8/6/2021 23:00,3.11,1: Good data
8/6/2021 23:15,2.98,1: Good data
8/6/2021 23:30,3.4,1: Good data
8/6/2021 23:45,2.88,1: Good data
8/7/2021 0:00,2.55,1: Good data
8/7/2021 0:15,2.91,1: Good data
8/7/2021 0:30,4.24,1: Good data
8/7/2021 0:45,4.95,1: Good data
8/7/2021 1:00,4.99,1: Good data
8/7/2021 1:15,5.57,1: Good data
8/7/2021 1:30,5.61,1: Good data
8/7/2021 1:45,6.09,1: Good data
8/7/2021 2:00,5.48,1: Good data
8/7/2021 2:15,6.05,1: Good data
8/7/2021 2:30,5.23,1: Good data
8/7/2021 2:45,5.52,1: Good data
8/7/2021 3:00,5.77,1: Good data
8/7/2021 3:15,6.08,1: Good data
8/7/2021 3:30,5.5,1: Good data
8/7/2021 3:45,5.52,1: Good data
8/7/2021 4:00,5.92,1: Good data
8/7/2021 4:15,4.88,1: Good data
8/7/2021 4:30,5.02,1: Good data
8/7/2021 4:45,5.79,1: Good data
8/7/2021 5:00,4.81,1: Good data
8/7/2021 5:15,4.81,1: Good data
8/7/2021 5:30,5.62,1: Good data
8/7/2021 5:45,5.03,1: Good data
8/7/2021 6:00,5.07,1: Good data
8/7/2021 6:15,5.12,1: Good data
8/7/2021 6:30,4.66,1: Good data
8/7/2021 6:45,4.92,1: Good data
8/7/2021 7:00,3.6,1: Good data
8/7/2021 7:15,4.28,1: Good data
8/7/2021 7:30,3.35,1: Good data
8/7/2021 7:45,4.96,1: Good data
8/7/2021 8:00,5.38,1: Good data
8/7/2021 8:15,6.05,1: Good data
8/7/2021 8:30,5.08,1: Good data
8/7/2021 8:45,7.27,1: Good data
8/7/2021 9:00,3.81,1: Good data
8/7/2021 9:15,2.62,1: Good data
8/7/2021 9:30,2.35,1: Good data
8/7/2021 9:45,2,1: Good data
8/7/2021 10:00,1.95,1: Good data
8/7/2021 10:15,2.45,1: Good data
8/7/2021 10:30,2.01,1: Good data
8/7/2021 10:45,2.28,1: Good data
8/7/2021 11:00,1.99,1: Good data
8/7/2021 11:15,2.09,1: Good data
8/7/2021 11:30,1.74,1: Good data
8/7/2021 11:45,1.92,1: Good data
8/7/2021 12:00,1.98,1: Good data
8/7/2021 12:15,1.96,1: Good data
8/7/2021 12:30,2.13,1: Good data
8/7/2021 12:45,1.85,1: Good data
8/7/2021 13:00,2.48,1: Good data
8/7/2021 13:15,5.11,1: Good data
8/7/2021 13:30,1.76,1: Good data
8/7/2021 13:45,1.8,1: Good data
8/7/2021 14:00,2.44,1: Good data
8/7/2021 14:15,1.89,1: Good data
8/7/2021 14:30,2.13,1: Good data
8/7/2021 14:45,2.09,1: Good data
8/7/2021 15:00,3.37,1: Good data
8/7/2021 15:15,2.65,1: Good data
8/7/2021 15:30,3.09,1: Good data
8/7/2021 15:45,2.71,1: Good data
8/7/2021 16:00,2.4,1: Good data
8/7/2021 16:15,2.23,1: Good data
8/7/2021 16:30,2.65,1: Good data
8/7/2021 16:45,2.27,1: Good data
8/7/2021 17:00,2.77,1: Good data
8/7/2021 17:15,3.77,1: Good data
8/7/2021 17:30,4.84,1: Good data
8/7/2021 17:45,5.11,1: Good data
8/7/2021 18:00,5.59,1: Good data
8/7/2021 18:15,5.63,1: Good data
8/7/2021 18:30,4.8,1: Good data
8/7/2021 18:45,4.27,1: Good data
8/7/2021 19:00,3.78,1: Good data
8/7/2021 19:15,4.72,1: Good data
8/7/2021 19:30,4.55,1: Good data
8/7/2021 19:45,4.51,1: Good data
8/7/2021 20:00,4.61,1: Good data
8/7/2021 20:15,4.79,1: Good data
8/7/2021 20:30,4.18,1: Good data
8/7/2021 20:45,3.88,1: Good data
8/7/2021 21:00,3.83,1: Good data
8/7/2021 21:15,3.05,1: Good data
8/7/2021 21:30,3.16,1: Good data
8/7/2021 21:45,4.88,1: Good data
8/7/2021 22:00,3.74,1: Good data
8/7/2021 22:15,3.01,1: Good data
8/7/2021 22:30,5.54,1: Good data
8/7/2021 22:45,4.22,1: Good data
8/7/2021 23:00,3.8,1: Good data
8/7/2021 23:15,3.21,1: Good data
8/7/2021 23:30,4.3,1: Good data
8/7/2021 23:45,3.8,1: Good data
8/8/2021 0:00,3.61,1: Good data
8/8/2021 0:15,3.79,1: Good data
8/8/2021 0:30,3.56,1: Good data
8/8/2021 0:45,3.65,1: Good data
8/8/2021 1:00,3.18,1: Good data
8/8/2021 1:15,4.06,1: Good data
8/8/2021 1:30,4.22,1: Good data
8/8/2021 1:45,4.41,1: Good data
8/8/2021 2:00,5.21,1: Good data
8/8/2021 2:15,4.44,1: Good data
8/8/2021 2:30,5.15,1: Good data
8/8/2021 2:45,5.16,1: Good data
8/8/2021 3:00,5.29,1: Good data
8/8/2021 3:15,5.22,1: Good data
8/8/2021 3:30,5.56,1: Good data
8/8/2021 3:45,6.28,1: Good data
8/8/2021 4:00,5.83,1: Good data
8/8/2021 4:15,5.39,1: Good data
8/8/2021 4:30,5.52,1: Good data
8/8/2021 4:45,5.02,1: Good data
8/8/2021 5:00,5.31,1: Good data
8/8/2021 5:15,4.85,1: Good data
8/8/2021 5:30,4.6,1: Good data
8/8/2021 5:45,5.17,1: Good data
8/8/2021 6:00,5.2,1: Good data
8/8/2021 6:15,5.19,1: Good data
8/8/2021 6:30,4.93,1: Good data
8/8/2021 6:45,5.02,1: Good data
8/8/2021 7:00,4.77,1: Good data
8/8/2021 7:15,4.29,1: Good data
8/8/2021 7:30,4.46,1: Good data
8/8/2021 7:45,4.28,1: Good data
8/8/2021 8:00,3.86,1: Good data
8/8/2021 8:15,4.51,1: Good data
8/8/2021 8:30,2.95,1: Good data
8/8/2021 8:45,3.32,1: Good data
8/8/2021 9:00,3.75,1: Good data
8/8/2021 9:15,3.43,1: Good data
8/8/2021 9:30,2.96,1: Good data
8/8/2021 9:45,3.3,1: Good data
8/8/2021 10:00,2.67,1: Good data
8/8/2021 10:15,2.34,1: Good data
8/8/2021 10:30,2.72,1: Good data
8/8/2021 10:45,2.81,1: Good data
8/8/2021 11:00,2.54,1: Good data
8/8/2021 11:15,2.41,1: Good data
8/8/2021 11:30,2.46,1: Good data
8/8/2021 11:45,2.57,1: Good data
8/8/2021 12:00,2.24,1: Good data
8/8/2021 12:15,1.91,1: Good data
8/8/2021 12:30,2.5,1: Good data
8/8/2021 12:45,2.01,1: Good data
8/8/2021 13:00,2.04,1: Good data
8/8/2021 13:15,2.63,1: Good data
8/8/2021 13:30,4.92,1: Good data
8/8/2021 13:45,2.28,1: Good data
8/8/2021 14:00,1.99,1: Good data
8/8/2021 14:15,2.46,1: Good data
8/8/2021 14:30,1.99,1: Good data
8/8/2021 14:45,2.59,1: Good data
8/8/2021 15:00,3.78,1: Good data
8/8/2021 15:15,2.86,1: Good data
8/8/2021 15:30,3.11,1: Good data
8/8/2021 15:45,3.29,1: Good data
8/8/2021 16:00,2.6,1: Good data
8/8/2021 16:15,2.72,1: Good data
8/8/2021 16:30,3.48,1: Good data
8/8/2021 16:45,3.23,1: Good data
8/8/2021 17:00,2.9,1: Good data
8/8/2021 17:15,3.25,1: Good data
8/8/2021 17:30,2.93,1: Good data
8/8/2021 17:45,3.68,1: Good data
8/8/2021 18:00,3.74,1: Good data
8/8/2021 18:15,5.29,1: Good data
8/8/2021 18:30,4.1,1: Good data
8/8/2021 18:45,4.49,1: Good data
8/8/2021 19:00,5.22,1: Good data
8/8/2021 19:15,4.09,1: Good data
8/8/2021 19:30,4.55,1: Good data
8/8/2021 19:45,4.78,1: Good data
8/8/2021 20:00,4.76,1: Good data
8/8/2021 20:15,5.35,1: Good data
8/8/2021 20:30,4.14,1: Good data
8/8/2021 20:45,4.51,1: Good data
8/8/2021 21:00,4.68,1: Good data
8/8/2021 21:15,3.8,1: Good data
8/8/2021 21:30,3.79,1: Good data
8/8/2021 21:45,3.43,1: Good data
8/8/2021 22:00,5.63,1: Good data
8/8/2021 22:15,5.1,1: Good data
8/8/2021 22:30,4.93,1: Good data
8/8/2021 22:45,3.68,1: Good data
8/8/2021 23:00,5.18,1: Good data
8/8/2021 23:15,3.89,1: Good data
8/8/2021 23:30,3.24,1: Good data
8/8/2021 23:45,4.06,1: Good data
8/9/2021 0:00,4.91,1: Good data
8/9/2021 0:15,3.97,1: Good data
8/9/2021 0:30,4.09,1: Good data
8/9/2021 0:45,4.08,1: Good data
8/9/2021 1:00,3.84,1: Good data
8/9/2021 1:15,3.05,1: Good data
8/9/2021 1:30,4.18,1: Good data
8/9/2021 1:45,4.1,1: Good data
8/9/2021 2:00,4.88,1: Good data
8/9/2021 2:15,3.47,1: Good data
8/9/2021 2:30,3.74,1: Good data
8/9/2021 2:45,4.56,1: Good data
8/9/2021 3:00,4.77,1: Good data
8/9/2021 3:15,5.34,1: Good data
8/9/2021 3:30,5.17,1: Good data
8/9/2021 3:45,5.21,1: Good data
8/9/2021 4:00,5.14,1: Good data
8/9/2021 4:15,4.93,1: Good data
8/9/2021 4:30,5.17,1: Good data
8/9/2021 4:45,4.58,1: Good data
8/9/2021 5:00,5.1,1: Good data
8/9/2021 5:15,4.92,1: Good data
8/9/2021 5:30,5.09,1: Good data
8/9/2021 5:45,5.05,1: Good data
8/9/2021 6:00,4.85,1: Good data
8/9/2021 6:15,5.03,1: Good data
8/9/2021 6:30,4.9,1: Good data
8/9/2021 6:45,4.83,1: Good data
8/9/2021 7:00,4.38,1: Good data
8/9/2021 7:15,4.85,1: Good data
8/9/2021 7:30,4.44,1: Good data
8/9/2021 7:45,4.81,1: Good data
8/9/2021 8:00,3.59,1: Good data
8/9/2021 8:15,4.11,1: Good data
8/9/2021 8:30,3.23,1: Good data
8/9/2021 8:45,4.06,1: Good data
8/9/2021 9:00,3.57,1: Good data
8/9/2021 9:15,4.03,1: Good data
8/9/2021 9:30,3.47,1: Good data
8/9/2021 9:45,2.64,1: Good data
8/9/2021 10:00,4.05,1: Good data
8/9/2021 10:15,4,1: Good data
8/9/2021 10:30,3.89,1: Good data
8/9/2021 10:45,3.28,1: Good data
8/9/2021 11:00,2.96,1: Good data
