LongStationName,ShortStationName,StationNumber,SampleCode,CollectionDate,Analyte,CASReg_Number,Result,RptLimit,Units,Method,Depth,Matrix,SampleType,ParentSample,Description,Notes
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0821B0158,08/31/2021 11:06,Total Dissolved Solids,0,135,2.50,mg/L,Std Method 2540 C [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0821B0158,08/31/2021 11:06,Total Suspended Solids,0,12.2,2.50,mg/L,EPA 160.2 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0821B0158,08/31/2021 11:06,Volatile Suspended Solids,0,<2.5,2.50,mg/L,EPA 160.4 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0821B0158,08/31/2021 11:06,Total Kjeldahl Nitrogen,0,0.313,0.10,mg/L as N,EPA 351.2 [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0821B0158,08/31/2021 11:06,Field Specific Conductance,0, 234,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 uS/cm@25 °C,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0821B0158,08/31/2021 11:06,Field Water Temperature,0, 23.1,0.10,°C,EPA 170.1 (Field) [1]*,1 °C,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0194,09/14/2021 11:34,Dissolved Ammonia,7664417,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0194,09/14/2021 11:34,Dissolved Calcium,7440702,14.7,1,mg/L,EPA 200.7 (D) [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0194,09/14/2021 11:34,Dissolved Chloride,16887006,17.5,5,mg/L,EPA 300.0 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0194,09/14/2021 11:34,Chlorophyll a,479618,2.17,0.50,ug/L,Std Method 10200 H [1]*,1 ug/L,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0194,09/14/2021 11:34,Dissolved Nitrate + Nitrite,0,<0.05,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0194,09/14/2021 11:34,Dissolved Organic Carbon,7440440,2.9,0.50,mg/L as C,EPA 415.3 (D) [PS-3]*,1 mg/L as C,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0194,09/14/2021 11:34,Total Organic Carbon,7440440,2.9,0.50,mg/L as C,EPA 415.3 (T) [PS-3]*,1 mg/L as C,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0194,09/14/2021 11:34,Dissolved Organic Nitrogen,7727379,0.23,0.10,mg/L as N,EPA 351.2/EPA 350.1 (D) [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0194,09/14/2021 11:34,Dissolved ortho-Phosphate,14265442,0.105,0.05,mg/L as P,EPA 365.1 [1]*,1 mg/L as P,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0194,09/14/2021 11:34,Pheophytin a,0,0.69,0.50,ug/L,Std Method 10200 H [1]*,1 ug/L,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0194,09/14/2021 11:34,Total Phosphorus,7723140,0.109,0.01,mg/L as P,EPA 365.4 [1]*,1 mg/L as P,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0194,09/14/2021 11:34,Dissolved Silica (SiO2),7631869,13.1,0.10,mg/L,EPA 200.7 (D) [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0194,09/14/2021 11:34,Total Dissolved Solids,0,148,2.50,mg/L,Std Method 2540 C [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0194,09/14/2021 11:34,Total Dissolved Solids,0,147,2.50,mg/L,Std Method 2540 C [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0194,09/14/2021 11:34,Total Suspended Solids,0,17.5,2.50,mg/L,EPA 160.2 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,Duplicate
